Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-03-24,2.0,,,,11.0,,7.0,41.0,,,4.0,,8.0,,,,,,,,50.0,,39.0,13.0,0.0,,177.0
2020-03-25,5.0,,,,8.0,,7.0,50.0,,,4.0,,10.0,,,,1.0,,,,57.0,,49.0,15.0,1.0,,209.0
2020-03-26,10.0,,,,9.0,8.0,5.0,52.0,,,4.0,,9.0,,,,1.0,,,,60.0,,54.0,19.0,1.0,,232.0
2020-03-27,12.0,,,,11.0,8.0,8.0,54.0,,,6.0,,9.0,,,,1.0,,,,61.0,,58.0,20.0,5.0,,253.0
2020-03-28,,,,,14.0,11.0,12.0,59.0,,,5.0,,11.0,,,,1.0,,,,69.0,,59.0,21.0,5.0,,279.0
2020-03-29,,,,,15.0,12.0,13.0,59.0,,,5.0,,16.0,,,,1.0,,,,69.0,,60.0,22.0,5.0,,289.0
2020-03-30,25.0,,,21.0,17.0,12.0,16.0,57.0,,,5.0,,12.0,,,,3.0,,,,75.0,,62.0,25.0,5.0,,335.0
2020-03-31,25.0,,,23.0,18.0,15.0,20.0,64.0,,,5.0,,14.0,1.0,,,3.0,,,,74.0,,65.0,24.0,6.0,,357.0
2020-04-01,27.0,,,26.0,17.0,16.0,23.0,64.0,,,5.0,12.0,14.0,2.0,,,3.0,,,,76.0,,68.0,26.0,5.0,,384.0
2020-04-02,27.0,,,24.0,18.0,17.0,23.0,62.0,,,3.0,11.0,12.0,2.0,,11.0,3.0,,,,75.0,,69.0,28.0,5.0,,390.0
2020-04-03,27.0,,,30.0,18.0,17.0,21.0,65.0,,,3.0,12.0,11.0,2.0,,12.0,3.0,,,,75.0,,67.0,26.0,7.0,,396.0
2020-04-04,,,,35.0,19.0,16.0,21.0,61.0,,,3.0,12.0,10.0,2.0,,13.0,3.0,,,,72.0,,67.0,28.0,7.0,,396.0
2020-04-05,,,,30.0,19.0,15.0,20.0,56.0,,,4.0,12.0,12.0,2.0,,13.0,3.0,,,,74.0,,66.0,26.0,7.0,,386.0
2020-04-06,25.0,,,35.0,17.0,13.0,19.0,56.0,,,4.0,6.0,10.0,2.0,,12.0,3.0,,,14.0,72.0,,64.0,26.0,8.0,,386.0
2020-04-07,25.0,,,34.0,18.0,13.0,22.0,51.0,,,4.0,6.0,10.0,2.0,,9.0,3.0,,,13.0,72.0,,63.0,25.0,8.0,,378.0
2020-04-08,23.0,,,35.0,18.0,14.0,22.0,49.0,,,4.0,,10.0,1.0,,12.0,2.0,,,15.0,71.0,,62.0,26.0,9.0,,379.0
2020-04-09,22.0,,,36.0,18.0,13.0,20.0,47.0,,,5.0,6.0,10.0,1.0,,13.0,2.0,,,12.0,72.0,,63.0,24.0,9.0,,373.0
2020-04-10,,,,33.0,17.0,13.0,19.0,47.0,,,5.0,6.0,11.0,1.0,,11.0,2.0,,,13.0,68.0,,66.0,24.0,9.0,,367.0
2020-04-11,23.0,,,33.0,16.0,,20.0,48.0,,,5.0,,11.0,2.0,,11.0,2.0,,,14.0,68.0,,66.0,20.0,9.0,,367.0
2020-04-12,,,,33.0,17.0,12.0,19.0,47.0,,,5.0,5.0,10.0,2.0,,9.0,2.0,,,14.0,63.0,,65.0,22.0,9.0,,357.0
2020-04-13,,,,32.0,16.0,,17.0,47.0,,,5.0,5.0,10.0,2.0,,10.0,2.0,,,17.0,63.0,,61.0,21.0,9.0,,352.0
2020-04-14,22.0,,,31.0,14.0,9.0,14.0,46.0,,,5.0,4.0,11.0,2.0,,9.0,2.0,,,16.0,63.0,,59.0,20.0,9.0,,336.0
2020-04-15,20.0,,,30.0,9.0,7.0,16.0,41.0,,,5.0,4.0,12.0,2.0,,9.0,2.0,,,14.0,60.0,,55.0,20.0,9.0,,315.0
2020-04-16,20.0,,,26.0,8.0,6.0,15.0,38.0,,,5.0,3.0,11.0,2.0,,7.0,2.0,,,14.0,59.0,,54.0,17.0,7.0,,294.0
2020-04-17,20.0,,,25.0,8.0,7.0,13.0,39.0,,,5.0,3.0,10.0,2.0,,9.0,2.0,,,13.0,57.0,,53.0,16.0,6.0,,288.0
2020-04-18,,,,22.0,7.0,,11.0,34.0,,,5.0,4.0,10.0,2.0,,7.0,4.0,,,12.0,56.0,,50.0,18.0,6.0,,275.0
2020-04-19,,,,20.0,7.0,,12.0,35.0,,,5.0,4.0,9.0,2.0,,7.0,2.0,,,12.0,54.0,,49.0,16.0,6.0,,267.0
2020-04-20,16.0,,,19.0,6.0,,11.0,34.0,,,4.0,5.0,10.0,2.0,,7.0,2.0,,,12.0,55.0,,43.0,15.0,5.0,,253.0
2020-04-21,18.0,,,17.0,3.0,9.0,8.0,32.0,,,4.0,5.0,7.0,1.0,,8.0,2.0,,,12.0,54.0,,43.0,14.0,4.0,,241.0
2020-04-22,15.0,,,14.0,3.0,7.0,5.0,30.0,,,4.0,,6.0,1.0,,6.0,2.0,,,9.0,42.0,,41.0,13.0,3.0,,206.0
2020-04-23,14.0,,2.0,11.0,3.0,7.0,5.0,29.0,,,4.0,7.0,6.0,1.0,,2.0,2.0,,,9.0,41.0,,39.0,13.0,3.0,,198.0
2020-04-24,14.0,,2.0,11.0,2.0,7.0,8.0,26.0,,,4.0,,6.0,0.0,,4.0,1.0,,,9.0,42.0,,36.0,14.0,3.0,,196.0
2020-04-25,,,,11.0,1.0,,7.0,27.0,,,4.0,8.0,4.0,0.0,,,1.0,,,8.0,40.0,,35.0,14.0,3.0,,190.0
2020-04-26,,,,9.0,0.0,,5.0,25.0,,,4.0,7.0,3.0,0.0,,4.0,2.0,,,8.0,37.0,,35.0,15.0,3.0,,180.0
2020-04-27,15.0,,2.0,10.0,1.0,,5.0,26.0,,,4.0,7.0,3.0,0.0,,2.0,3.0,,,8.0,34.0,,32.0,14.0,3.0,,176.0
2020-04-28,12.0,,2.0,7.0,1.0,7.0,5.0,23.0,,,5.0,7.0,3.0,0.0,,3.0,2.0,,,8.0,30.0,,31.0,13.0,3.0,,162.0
2020-04-29,10.0,,2.0,10.0,1.0,7.0,7.0,21.0,,,5.0,8.0,4.0,0.0,,10.0,2.0,,,7.0,29.0,,30.0,11.0,3.0,,167.0
2020-04-30,9.0,,2.0,9.0,1.0,8.0,6.0,19.0,,,5.0,8.0,5.0,0.0,,3.0,2.0,,,6.0,30.0,,26.0,10.0,3.0,,152.0
2020-05-01,11.0,,2.0,9.0,1.0,,5.0,18.0,,,5.0,8.0,2.0,0.0,,3.0,2.0,,,6.0,25.0,,25.0,10.0,1.0,,141.0
2020-05-02,,,2.0,9.0,2.0,,4.0,17.0,,,5.0,8.0,2.0,0.0,,,2.0,,,5.0,23.0,,24.0,10.0,1.0,,136.0
2020-05-03,,,2.0,10.0,1.0,,4.0,17.0,,,5.0,7.0,2.0,0.0,,,2.0,,,5.0,23.0,,23.0,10.0,1.0,,134.0
2020-05-04,5.0,,2.0,8.0,1.0,,4.0,17.0,,,5.0,6.0,3.0,0.0,,2.0,2.0,,,5.0,22.0,,23.0,10.0,1.0,,124.0
2020-05-05,5.0,,3.0,7.0,1.0,4.0,3.0,17.0,,,5.0,6.0,3.0,0.0,,,4.0,,,6.0,20.0,,22.0,8.0,2.0,,118.0
2020-05-06,5.0,,3.0,6.0,1.0,4.0,5.0,16.0,,,5.0,6.0,3.0,0.0,,2.0,4.0,,,6.0,15.0,,23.0,8.0,2.0,,114.0
2020-05-07,4.0,,2.0,8.0,1.0,4.0,5.0,15.0,,,4.0,6.0,4.0,0.0,,,4.0,,,6.0,13.0,,21.0,8.0,1.0,,108.0
2020-05-08,3.0,,2.0,8.0,1.0,4.0,5.0,11.0,,,4.0,6.0,2.0,0.0,,,3.0,,,5.0,13.0,,17.0,9.0,1.0,,96.0
2020-05-09,,,,7.0,1.0,,5.0,9.0,,,4.0,,2.0,0.0,,,3.0,,,5.0,12.0,,17.0,10.0,1.0,,93.0
2020-05-10,,,,7.0,1.0,,4.0,8.0,,,4.0,,1.0,0.0,,,3.0,,,5.0,10.0,,16.0,10.0,1.0,,87.0
2020-05-11,2.0,,2.0,7.0,1.0,,5.0,7.0,,,3.0,5.0,1.0,0.0,,1.0,3.0,,,5.0,10.0,,15.0,10.0,1.0,,82.0
2020-05-12,2.0,,2.0,6.0,1.0,3.0,6.0,5.0,,,3.0,5.0,1.0,0.0,,,3.0,,,5.0,9.0,,14.0,8.0,1.0,,75.0
2020-05-13,1.0,,,7.0,1.0,,5.0,6.0,,,2.0,4.0,1.0,0.0,,2.0,3.0,,,4.0,9.0,,14.0,8.0,0.0,,72.0
2020-05-14,1.0,,,5.0,1.0,,5.0,6.0,,,2.0,4.0,1.0,0.0,,,3.0,,,4.0,9.0,,14.0,8.0,0.0,,70.0
2020-05-15,1.0,,1.0,5.0,0.0,3.0,5.0,7.0,,,2.0,4.0,1.0,0.0,,2.0,3.0,,,4.0,7.0,,12.0,8.0,0.0,,65.0
2020-05-16,,,,5.0,1.0,,5.0,5.0,,,2.0,,1.0,0.0,,,,,,4.0,8.0,,12.0,8.0,0.0,,65.0
2020-05-17,,,,5.0,1.0,,4.0,4.0,,,2.0,,3.0,0.0,,,,,,4.0,7.0,,12.0,8.0,0.0,,64.0
2020-05-18,1.0,,1.0,2.0,0.0,,4.0,5.0,,,2.0,4.0,2.0,0.0,,1.0,3.0,,,4.0,5.0,,13.0,7.0,0.0,,57.0
2020-05-19,4.0,,,2.0,0.0,3.0,4.0,4.0,,,2.0,4.0,1.0,0.0,,,2.0,,,4.0,5.0,,13.0,7.0,0.0,,57.0
2020-05-20,2.0,,1.0,3.0,0.0,,4.0,3.0,,,2.0,3.0,1.0,0.0,,1.0,1.0,,,4.0,4.0,,12.0,6.0,0.0,,50.0
2020-05-21,,,,3.0,0.0,,3.0,2.0,,,1.0,,1.0,0.0,,,,,,4.0,5.0,,12.0,6.0,0.0,,48.0
2020-05-22,,,1.0,3.0,0.0,,3.0,2.0,,,1.0,,1.0,0.0,,,1.0,,,4.0,5.0,,11.0,5.0,0.0,,46.0
2020-05-23,,,,3.0,0.0,,3.0,2.0,,,2.0,,1.0,0.0,,,,,,3.0,6.0,,11.0,5.0,0.0,,47.0
2020-05-24,,,,3.0,0.0,,3.0,2.0,,,2.0,,1.0,0.0,,,,,,2.0,4.0,,11.0,5.0,0.0,,44.0
2020-05-25,1.0,,1.0,2.0,0.0,,3.0,2.0,,,2.0,4.0,1.0,0.0,,,1.0,,,2.0,4.0,,10.0,5.0,0.0,,42.0
2020-05-26,,,,2.0,0.0,2.0,3.0,1.0,,,2.0,4.0,1.0,0.0,,,2.0,,,2.0,4.0,,9.0,4.0,0.0,,39.0
2020-05-27,,,1.0,2.0,0.0,,3.0,0.0,,,1.0,4.0,2.0,0.0,,,2.0,,,2.0,2.0,,8.0,4.0,0.0,,35.0
2020-05-28,1.0,,1.0,2.0,0.0,,3.0,0.0,,,1.0,,0.0,0.0,,,2.0,,,1.0,2.0,,8.0,4.0,0.0,,32.0
2020-05-29,,,0.0,0.0,0.0,,3.0,0.0,,,1.0,5.0,0.0,0.0,,,2.0,,,1.0,1.0,,9.0,4.0,0.0,,30.0
2020-05-30,,,,1.0,0.0,,3.0,0.0,,,1.0,,0.0,0.0,,,,,,0.0,1.0,,9.0,4.0,0.0,,30.0
2020-05-31,,,,1.0,0.0,,3.0,0.0,,,1.0,,0.0,0.0,,,,,,0.0,1.0,,10.0,5.0,0.0,,32.0
2020-06-01,,,,1.0,0.0,,3.0,0.0,,,1.0,,0.0,0.0,,,,,,0.0,1.0,,10.0,4.0,0.0,,31.0
2020-06-02,1.0,,0.0,0.0,0.0,,3.0,1.0,,,0.0,,0.0,0.0,,,1.0,,,0.0,1.0,,9.0,4.0,0.0,,28.0
2020-06-03,,,0.0,0.0,0.0,,3.0,1.0,,,0.0,5.0,0.0,0.0,,2.0,1.0,,,0.0,1.0,,9.0,4.0,0.0,,29.0
2020-06-04,2.0,,0.0,0.0,0.0,,3.0,1.0,,,0.0,,0.0,0.0,,,1.0,,,0.0,1.0,,9.0,4.0,0.0,,30.0
2020-06-05,,,0.0,0.0,0.0,,2.0,1.0,,,0.0,,1.0,0.0,,,1.0,,,0.0,1.0,,8.0,4.0,0.0,,29.0
2020-06-06,,,,0.0,0.0,,2.0,,,,0.0,,0.0,0.0,,,,,,0.0,1.0,,8.0,4.0,0.0,,28.0
2020-06-07,,,,0.0,0.0,,2.0,,,,0.0,,0.0,0.0,,,,,,0.0,2.0,,8.0,4.0,0.0,,29.0
2020-06-08,1.0,,0.0,0.0,0.0,,2.0,1.0,,,0.0,3.0,0.0,0.0,,2.0,1.0,,,0.0,2.0,,7.0,4.0,0.0,,25.0
2020-06-09,,,,0.0,0.0,,1.0,1.0,,,,,0.0,0.0,,,1.0,,,0.0,1.0,,7.0,4.0,0.0,,23.0
2020-06-10,,,,0.0,0.0,,,,,,,2.0,0.0,,,,1.0,,,0.0,0.0,,6.0,,0.0,,20.0
2020-06-11,1.0,,,0.0,0.0,,,,,,,,1.0,,,,,,,0.0,0.0,,3.0,,,,18.0
2020-06-12,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,17.0
2020-06-13,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,17.0
