adm0,adm1,adm2,adm3,date,confirmedCount,deadCount
Germany,Bayern,,,2020-04-02,18496.0,268.0
Germany,Bayern,,,2020-04-03,20237.0,307.0
Germany,Bayern,,,2020-04-04,21908.0,349.0
Germany,Bayern,,,2020-04-05,23846.0,396.0
Germany,Bayern,,,2020-04-06,24974.0,437.0
Germany,Bayern,,,2020-04-07,26163.0,481.0
Germany,Bayern,,,2020-04-08,27564.0,564.0
Germany,Bayern,,,2020-04-09,28827.0,635.0
Germany,Bayern,,,2020-04-10,30363.0,703.0
Germany,Bayern,,,2020-04-11,31453.0,747.0
Germany,Bayern,,,2020-04-12,32282.0,786.0
Germany,Bayern,,,2020-04-13,33015.0,820.0
Germany,Bayern,,,2020-04-14,33569.0,872.0
Germany,Bayern,,,2020-04-15,34294.0,954.0
Germany,Bayern,,,2020-04-16,35142.0,1049.0
Germany,Bayern,,,2020-04-17,36027.0,1137.0
Germany,Bayern,,,2020-04-18,36881.0,1198.0
Germany,Bayern,,,2020-04-19,37407.0,1256.0
Germany,Bayern,,,2020-04-20,37849.0,1286.0
Germany,Bayern,,,2020-04-21,38310.0,1336.0
Germany,Bayern,,,2020-04-22,39395.0,1476.0
Germany,Bayern,,,2020-04-23,39939.0,1525.0
Germany,Bayern,,,2020-04-24,40547.0,1566.0
Germany,Bayern,,,2020-04-25,40912.0,1596.0
Germany,Bayern,,,2020-04-26,41070.0,1621.0
Germany,Bayern,,,2020-04-27,41406.0,1681.0
Germany,Bayern,,,2020-04-28,41830.0,1754.0
Germany,Bayern,,,2020-04-29,42080.0,1799.0
Germany,Bayern,,,2020-04-30,42489.0,1850.0
Germany,Bayern,,,2020-05-01,42658.0,1885.0
Germany,Bayern,,,2020-05-02,42792.0,1910.0
Germany,Bayern,,,2020-05-03,42997.0,1926.0
Germany,Bayern,,,2020-05-04,43162.0,1949.0
Germany,Bayern,,,2020-05-05,43371.0,2001.0
Germany,Bayern,,,2020-05-06,43658.0,2050.0
Germany,Bayern,,,2020-05-07,43905.0,2114.0
Germany,Bayern,,,2020-05-08,44169.0,2147.0
Germany,Bayern,,,2020-05-09,44265.0,2153.0
Germany,Bayern,,,2020-05-10,44368.0,2155.0
Germany,Bayern,,,2020-05-11,44593.0,2182.0
Germany,Bayern,,,2020-05-12,44802.0,2209.0
Germany,Bayern,,,2020-05-13,44980.0,2229.0
Germany,Bayern,,,2020-05-14,45143.0,2260.0
Germany,Bayern,,,2020-05-15,45340.0,2273.0
Germany,Bayern,,,2020-05-16,45427.0,2283.0
Germany,Bayern,,,2020-05-17,45507.0,2287.0
Germany,Bayern,,,2020-05-18,45639.0,2314.0
Germany,Bayern,,,2020-05-19,45766.0,2339.0
Germany,Bayern,,,2020-05-20,45929.0,2348.0
Germany,Bayern,,,2020-05-21,46024.0,2358.0
Germany,Bayern,,,2020-05-22,46132.0,2367.0
Germany,Bayern,,,2020-05-23,46206.0,2377.0
Germany,Bayern,,,2020-05-24,46326.0,2382.0
Germany,Bayern,,,2020-05-25,46456.0,2401.0
Germany,Bayern,,,2020-05-26,46458.0,2404.0
Germany,Bayern,,,2020-05-27,46729.0,2438.0
Germany,Bayern,,,2020-05-28,46809.0,2441.0
Germany,Bayern,,,2020-05-29,46854.0,2450.0
Germany,Bayern,,,2020-05-30,46917.0,2450.0
Germany,Bayern,,,2020-05-31,47004.0,2451.0
Germany,Bayern,,,2020-06-01,47029.0,2456.0
Germany,Bayern,,,2020-06-02,47138.0,2466.0
Germany,Bayern,,,2020-06-03,47209.0,2479.0
Germany,Bayern,,,2020-06-04,47268.0,2481.0
Germany,Bayern,,,2020-06-05,47326.0,2489.0
Germany,Bayern,,,2020-06-06,47334.0,2501.0
Germany,Berlin,,,2020-03-02,1.0,0.0
Germany,Berlin,,,2020-03-03,3.0,0.0
Germany,Berlin,,,2020-03-04,7.0,0.0
Germany,Berlin,,,2020-03-05,13.0,0.0
Germany,Berlin,,,2020-03-06,19.0,0.0
Germany,Berlin,,,2020-03-07,28.0,0.0
Germany,Berlin,,,2020-03-08,40.0,0.0
Germany,Berlin,,,2020-03-09,48.0,0.0
Germany,Berlin,,,2020-03-10,48.0,0.0
Germany,Berlin,,,2020-03-11,90.0,0.0
Germany,Berlin,,,2020-03-12,137.0,0.0
Germany,Berlin,,,2020-03-13,174.0,0.0
Germany,Berlin,,,2020-03-14,216.0,0.0
Germany,Berlin,,,2020-03-15,265.0,0.0
Germany,Berlin,,,2020-03-16,300.0,0.0
Germany,Berlin,,,2020-03-17,345.0,0.0
Germany,Berlin,,,2020-03-18,391.0,0.0
Germany,Berlin,,,2020-03-19,573.0,0.0
Germany,Berlin,,,2020-03-20,731.0,0.0
Germany,Berlin,,,2020-03-21,866.0,1.0
Germany,Berlin,,,2020-03-22,1024.0,1.0
Germany,Berlin,,,2020-03-23,1077.0,1.0
Germany,Berlin,,,2020-03-24,1220.0,1.0
Germany,Berlin,,,2020-03-25,1428.0,2.0
Germany,Berlin,,,2020-03-26,1656.0,4.0
Germany,Berlin,,,2020-03-27,1955.0,8.0
Germany,Berlin,,,2020-03-28,2161.0,8.0
Germany,Berlin,,,2020-03-29,2360.0,9.0
Germany,Berlin,,,2020-03-30,2464.0,11.0
Germany,Berlin,,,2020-03-31,2575.0,13.0
Germany,Berlin,,,2020-04-01,2754.0,16.0
Germany,Berlin,,,2020-04-02,2970.0,19.0
Germany,Berlin,,,2020-04-03,3202.0,20.0
Germany,Berlin,,,2020-04-04,3471.0,22.0
Germany,Berlin,,,2020-04-05,3613.0,24.0
Germany,Berlin,,,2020-04-06,3670.0,26.0
Germany,Berlin,,,2020-04-07,3845.0,28.0
Germany,Berlin,,,2020-04-08,4028.0,32.0
Germany,Berlin,,,2020-04-09,4202.0,37.0
Germany,Berlin,,,2020-04-10,4349.0,42.0
Germany,Berlin,,,2020-04-11,4458.0,46.0
Germany,Berlin,,,2020-04-12,4567.0,50.0
Germany,Berlin,,,2020-04-13,4601.0,51.0
Germany,Berlin,,,2020-04-14,4668.0,56.0
Germany,Berlin,,,2020-04-15,4722.0,62.0
Germany,Berlin,,,2020-04-16,4848.0,74.0
Germany,Berlin,,,2020-04-17,4945.0,84.0
Germany,Berlin,,,2020-04-18,5066.0,91.0
Germany,Berlin,,,2020-04-19,5159.0,92.0
Germany,Berlin,,,2020-04-20,5196.0,94.0
Germany,Berlin,,,2020-04-21,5237.0,97.0
Germany,Berlin,,,2020-04-22,5324.0,105.0
Germany,Berlin,,,2020-04-23,5459.0,112.0
Germany,Berlin,,,2020-04-24,5525.0,113.0
Germany,Berlin,,,2020-04-25,5600.0,123.0
Germany,Berlin,,,2020-04-26,5638.0,125.0
Germany,Berlin,,,2020-04-27,5669.0,127.0
Germany,Berlin,,,2020-04-28,5734.0,137.0
Germany,Berlin,,,2020-04-29,5827.0,147.0
Germany,Berlin,,,2020-04-30,5887.0,149.0
Germany,Berlin,,,2020-05-01,5943.0,152.0
Germany,Berlin,,,2020-05-02,5976.0,154.0
Germany,Berlin,,,2020-05-03,6010.0,154.0
Germany,Berlin,,,2020-05-04,6042.0,154.0
Germany,Berlin,,,2020-05-05,6092.0,159.0
Germany,Berlin,,,2020-05-06,6149.0,162.0
Germany,Berlin,,,2020-05-07,6209.0,163.0
Germany,Berlin,,,2020-05-08,6242.0,164.0
Germany,Berlin,,,2020-05-09,6261.0,165.0
Germany,Berlin,,,2020-05-10,6272.0,165.0
Germany,Berlin,,,2020-05-11,6274.0,165.0
Germany,Berlin,,,2020-05-12,6298.0,170.0
Germany,Berlin,,,2020-05-13,6342.0,173.0
Germany,Berlin,,,2020-05-14,6397.0,177.0
Germany,Berlin,,,2020-05-15,6428.0,181.0
Germany,Berlin,,,2020-05-16,6447.0,182.0
Germany,Berlin,,,2020-05-17,6458.0,180.0
Germany,Berlin,,,2020-05-18,6478.0,182.0
Germany,Berlin,,,2020-05-19,6507.0,186.0
Germany,Berlin,,,2020-05-20,6555.0,186.0
Germany,Berlin,,,2020-05-21,6585.0,190.0
Germany,Berlin,,,2020-05-22,6614.0,190.0
Germany,Berlin,,,2020-05-23,6637.0,191.0
Germany,Berlin,,,2020-05-24,6642.0,191.0
Germany,Berlin,,,2020-05-25,6652.0,191.0
Germany,Berlin,,,2020-05-26,6673.0,193.0
Germany,Berlin,,,2020-05-27,6703.0,195.0
Germany,Berlin,,,2020-05-28,6738.0,196.0
Germany,Berlin,,,2020-05-29,6767.0,197.0
Germany,Berlin,,,2020-05-30,6800.0,198.0
Germany,Berlin,,,2020-05-31,6816.0,198.0
Germany,Berlin,,,2020-06-01,6839.0,198.0
Germany,Berlin,,,2020-06-02,6874.0,198.0
Germany,Berlin,,,2020-06-03,6901.0,200.0
Germany,Berlin,,,2020-06-04,6946.0,200.0
Germany,Berlin,,,2020-06-05,6964.0,201.0
Germany,Berlin,,,2020-06-06,6997.0,205.0
Germany,Brandenburg,,,2020-03-03,1.0,0.0
Germany,Brandenburg,,,2020-03-04,1.0,0.0
Germany,Brandenburg,,,2020-03-05,1.0,0.0
Germany,Brandenburg,,,2020-03-06,2.0,0.0
Germany,Brandenburg,,,2020-03-07,2.0,0.0
Germany,Brandenburg,,,2020-03-08,4.0,0.0
Germany,Brandenburg,,,2020-03-09,6.0,0.0
Germany,Brandenburg,,,2020-03-10,9.0,0.0
Germany,Brandenburg,,,2020-03-11,24.0,0.0
Germany,Brandenburg,,,2020-03-12,30.0,0.0
Germany,Brandenburg,,,2020-03-13,44.0,0.0
Germany,Brandenburg,,,2020-03-14,61.0,0.0
Germany,Brandenburg,,,2020-03-15,84.0,0.0
Germany,Brandenburg,,,2020-03-16,94.0,0.0
Germany,Brandenburg,,,2020-03-17,73.0,0.0
Germany,Brandenburg,,,2020-03-18,92.0,0.0
Germany,Brandenburg,,,2020-03-19,134.0,0.0
Germany,Brandenburg,,,2020-03-20,192.0,0.0
Germany,Brandenburg,,,2020-03-21,254.0,0.0
Germany,Brandenburg,,,2020-03-22,274.0,0.0
Germany,Brandenburg,,,2020-03-23,288.0,0.0
Germany,Brandenburg,,,2020-03-24,343.0,0.0
Germany,Brandenburg,,,2020-03-25,429.0,1.0
Germany,Brandenburg,,,2020-03-26,477.0,1.0
Germany,Brandenburg,,,2020-03-27,537.0,1.0
Germany,Brandenburg,,,2020-03-28,645.0,1.0
Germany,Brandenburg,,,2020-03-29,721.0,1.0
Germany,Brandenburg,,,2020-03-30,761.0,2.0
Germany,Brandenburg,,,2020-03-31,798.0,2.0
Germany,Brandenburg,,,2020-04-01,881.0,4.0
Germany,Brandenburg,,,2020-04-02,995.0,7.0
Germany,Brandenburg,,,2020-04-03,1075.0,9.0
Germany,Brandenburg,,,2020-04-04,1211.0,12.0
Germany,Brandenburg,,,2020-04-05,1305.0,17.0
Germany,Brandenburg,,,2020-04-06,1345.0,19.0
Germany,Brandenburg,,,2020-04-07,1384.0,20.0
Germany,Brandenburg,,,2020-04-08,1472.0,22.0
Germany,Brandenburg,,,2020-04-09,1578.0,30.0
Germany,Brandenburg,,,2020-04-10,1691.0,37.0
Germany,Brandenburg,,,2020-04-11,1764.0,37.0
Germany,Brandenburg,,,2020-04-12,1857.0,38.0
Germany,Brandenburg,,,2020-04-13,1880.0,38.0
Germany,Brandenburg,,,2020-04-14,1916.0,40.0
Germany,Brandenburg,,,2020-04-15,1950.0,42.0
Germany,Brandenburg,,,2020-04-16,2058.0,54.0
Germany,Brandenburg,,,2020-04-17,2120.0,60.0
Germany,Brandenburg,,,2020-04-18,2161.0,62.0
Germany,Brandenburg,,,2020-04-19,2221.0,66.0
Germany,Brandenburg,,,2020-04-20,2238.0,66.0
Germany,Brandenburg,,,2020-04-21,2275.0,67.0
Germany,Brandenburg,,,2020-04-22,2447.0,84.0
Germany,Brandenburg,,,2020-04-23,2536.0,90.0
Germany,Brandenburg,,,2020-04-24,2627.0,97.0
Germany,Brandenburg,,,2020-04-25,2694.0,100.0
Germany,Brandenburg,,,2020-04-26,2721.0,100.0
Germany,Brandenburg,,,2020-04-27,2747.0,106.0
Germany,Brandenburg,,,2020-04-28,2768.0,109.0
Germany,Brandenburg,,,2020-04-29,2831.0,113.0
Germany,Brandenburg,,,2020-04-30,2872.0,120.0
Germany,Brandenburg,,,2020-05-01,2886.0,122.0
Germany,Brandenburg,,,2020-05-02,2905.0,122.0
Germany,Brandenburg,,,2020-05-03,2914.0,122.0
Germany,Brandenburg,,,2020-05-04,2940.0,123.0
Germany,Brandenburg,,,2020-05-05,2969.0,127.0
Germany,Brandenburg,,,2020-05-06,2999.0,129.0
Germany,Brandenburg,,,2020-05-07,3037.0,131.0
Germany,Brandenburg,,,2020-05-08,3098.0,133.0
Germany,Brandenburg,,,2020-05-09,3101.0,134.0
Germany,Brandenburg,,,2020-05-10,3106.0,134.0
Germany,Brandenburg,,,2020-05-11,3111.0,136.0
Germany,Brandenburg,,,2020-05-12,3125.0,137.0
Germany,Brandenburg,,,2020-05-13,3135.0,138.0
Germany,Brandenburg,,,2020-05-14,3158.0,148.0
Germany,Brandenburg,,,2020-05-15,3169.0,149.0
Germany,Brandenburg,,,2020-05-16,3171.0,149.0
Germany,Brandenburg,,,2020-05-17,3172.0,149.0
Germany,Brandenburg,,,2020-05-18,3185.0,150.0
Germany,Brandenburg,,,2020-05-19,3193.0,151.0
Germany,Brandenburg,,,2020-05-20,3205.0,151.0
Germany,Brandenburg,,,2020-05-21,3211.0,152.0
Germany,Brandenburg,,,2020-05-22,3213.0,154.0
Germany,Brandenburg,,,2020-05-23,3214.0,154.0
Germany,Brandenburg,,,2020-05-24,3214.0,154.0
Germany,Brandenburg,,,2020-05-25,3236.0,154.0
Germany,Brandenburg,,,2020-05-26,3246.0,154.0
Germany,Brandenburg,,,2020-05-27,3261.0,155.0
Germany,Brandenburg,,,2020-05-28,3271.0,155.0
Germany,Brandenburg,,,2020-05-29,3266.0,155.0
Germany,Brandenburg,,,2020-05-30,3271.0,155.0
Germany,Brandenburg,,,2020-05-31,3273.0,155.0
Germany,Brandenburg,,,2020-06-01,3274.0,155.0
Germany,Brandenburg,,,2020-06-02,3273.0,156.0
Germany,Brandenburg,,,2020-06-03,3280.0,156.0
Germany,Brandenburg,,,2020-06-04,3288.0,156.0
Germany,Brandenburg,,,2020-06-05,3294.0,158.0
Germany,Brandenburg,,,2020-06-06,3297.0,158.0
Germany,Bremen,,,2020-03-01,1.0,0.0
Germany,Bremen,,,2020-03-02,1.0,0.0
Germany,Bremen,,,2020-03-03,2.0,0.0
Germany,Bremen,,,2020-03-04,3.0,0.0
Germany,Bremen,,,2020-03-05,3.0,0.0
Germany,Bremen,,,2020-03-06,4.0,0.0
Germany,Bremen,,,2020-03-07,4.0,0.0
Germany,Bremen,,,2020-03-08,4.0,0.0
Germany,Bremen,,,2020-03-09,4.0,0.0
Germany,Bremen,,,2020-03-10,4.0,0.0
Germany,Bremen,,,2020-03-11,21.0,0.0
Germany,Bremen,,,2020-03-12,38.0,0.0
Germany,Bremen,,,2020-03-13,42.0,0.0
Germany,Bremen,,,2020-03-14,50.0,0.0
Germany,Bremen,,,2020-03-15,53.0,0.0
Germany,Bremen,,,2020-03-16,56.0,0.0
Germany,Bremen,,,2020-03-17,57.0,0.0
Germany,Bremen,,,2020-03-18,69.0,0.0
Germany,Bremen,,,2020-03-19,80.0,0.0
Germany,Bremen,,,2020-03-20,121.0,0.0
Germany,Bremen,,,2020-03-21,142.0,0.0
Germany,Bremen,,,2020-03-22,165.0,0.0
Germany,Bremen,,,2020-03-23,170.0,0.0
Germany,Bremen,,,2020-03-24,183.0,0.0
Germany,Bremen,,,2020-03-25,200.0,0.0
Germany,Bremen,,,2020-03-26,211.0,1.0
Germany,Bremen,,,2020-03-27,241.0,1.0
Germany,Bremen,,,2020-03-28,260.0,2.0
Germany,Bremen,,,2020-03-29,275.0,2.0
Germany,Bremen,,,2020-03-30,286.0,2.0
Germany,Bremen,,,2020-03-31,294.0,4.0
Germany,Bremen,,,2020-04-01,311.0,5.0
Germany,Bremen,,,2020-04-02,327.0,6.0
Germany,Bremen,,,2020-04-03,341.0,6.0
Germany,Bremen,,,2020-04-04,354.0,6.0
Germany,Bremen,,,2020-04-05,394.0,6.0
Germany,Bremen,,,2020-04-06,397.0,8.0
Germany,Bremen,,,2020-04-07,399.0,9.0
Germany,Bremen,,,2020-04-08,424.0,10.0
Germany,Bremen,,,2020-04-09,445.0,11.0
Germany,Bremen,,,2020-04-10,454.0,13.0
Germany,Bremen,,,2020-04-11,469.0,15.0
Germany,Bremen,,,2020-04-12,480.0,15.0
Germany,Bremen,,,2020-04-13,486.0,17.0
Germany,Bremen,,,2020-04-14,492.0,20.0
Germany,Bremen,,,2020-04-15,500.0,21.0
Germany,Bremen,,,2020-04-16,507.0,21.0
Germany,Bremen,,,2020-04-17,556.0,22.0
Germany,Bremen,,,2020-04-18,567.0,24.0
Germany,Bremen,,,2020-04-19,585.0,25.0
Germany,Bremen,,,2020-04-20,604.0,25.0
Germany,Bremen,,,2020-04-21,609.0,25.0
Germany,Bremen,,,2020-04-22,672.0,27.0
Germany,Bremen,,,2020-04-23,707.0,27.0
Germany,Bremen,,,2020-04-24,719.0,27.0
Germany,Bremen,,,2020-04-25,739.0,27.0
Germany,Bremen,,,2020-04-26,754.0,27.0
Germany,Bremen,,,2020-04-27,759.0,27.0
Germany,Bremen,,,2020-04-28,797.0,29.0
Germany,Bremen,,,2020-04-29,827.0,29.0
Germany,Bremen,,,2020-04-30,859.0,30.0
Germany,Bremen,,,2020-05-01,871.0,30.0
Germany,Bremen,,,2020-05-02,875.0,30.0
Germany,Bremen,,,2020-05-03,893.0,30.0
Germany,Bremen,,,2020-05-04,895.0,31.0
Germany,Bremen,,,2020-05-05,916.0,31.0
Germany,Bremen,,,2020-05-06,963.0,32.0
Germany,Bremen,,,2020-05-07,997.0,32.0
Germany,Bremen,,,2020-05-08,1024.0,32.0
Germany,Bremen,,,2020-05-09,1043.0,32.0
Germany,Bremen,,,2020-05-10,1055.0,34.0
Germany,Bremen,,,2020-05-11,1058.0,35.0
Germany,Bremen,,,2020-05-12,1077.0,36.0
Germany,Bremen,,,2020-05-13,1104.0,37.0
Germany,Bremen,,,2020-05-14,1129.0,37.0
Germany,Bremen,,,2020-05-15,1150.0,37.0
Germany,Bremen,,,2020-05-16,1164.0,37.0
Germany,Bremen,,,2020-05-17,1171.0,38.0
Germany,Bremen,,,2020-05-18,1237.0,38.0
Germany,Bremen,,,2020-05-19,1256.0,38.0
Germany,Bremen,,,2020-05-20,1273.0,39.0
Germany,Bremen,,,2020-05-21,1291.0,39.0
Germany,Bremen,,,2020-05-22,1296.0,41.0
Germany,Bremen,,,2020-05-23,1299.0,41.0
Germany,Bremen,,,2020-05-24,1312.0,41.0
Germany,Bremen,,,2020-05-25,1313.0,42.0
Germany,Bremen,,,2020-05-26,1322.0,42.0
Germany,Bremen,,,2020-05-27,1348.0,41.0
Germany,Bremen,,,2020-05-28,1372.0,41.0
Germany,Bremen,,,2020-05-29,1398.0,42.0
Germany,Bremen,,,2020-05-30,1398.0,42.0
Germany,Bremen,,,2020-05-31,1398.0,42.0
Germany,Bremen,,,2020-06-01,1436.0,42.0
Germany,Bremen,,,2020-06-02,1447.0,43.0
Germany,Bremen,,,2020-06-03,1462.0,44.0
Germany,Bremen,,,2020-06-04,1498.0,44.0
Germany,Bremen,,,2020-06-05,1513.0,44.0
Germany,Bremen,,,2020-06-06,1517.0,44.0
Germany,Evacuation,,,2020-02-29,2.0,0.0
Germany,Evacuation,,,2020-03-01,2.0,0.0
Germany,Evacuation,,,2020-03-02,2.0,0.0
